id_img,label
28426,sadness
22210,sadness
25469,sadness
19652,sadness
20012,sadness
26535,sadness
12193,sadness
11595,sadness
24522,sadness
9078,sadness
8148,sadness
24582,sadness
25476,sadness
1532,sadness
22044,sadness
13704,sadness
4261,sadness
23335,sadness
13984,sadness
1923,sadness
14522,sadness
24384,sadness
20657,sadness
25932,sadness
12791,sadness
8397,sadness
23439,sadness
10141,sadness
6170,sadness
16612,sadness
17117,sadness
10578,sadness
17360,sadness
22067,sadness
11287,sadness
20228,sadness
6485,sadness
26668,sadness
4534,sadness
21521,sadness
2777,sadness
19718,sadness
18783,sadness
24304,sadness
23938,sadness
14364,sadness
19049,sadness
25819,sadness
13040,sadness
296,sadness
15154,sadness
15624,sadness
11238,sadness
23132,sadness
27959,sadness
25277,sadness
27501,sadness
9001,sadness
2912,sadness
23788,sadness
14405,sadness
2944,sadness
11048,sadness
21612,sadness
20583,sadness
6922,sadness
23429,sadness
27073,sadness
12775,sadness
18853,sadness
13718,sadness
25063,sadness
8276,sadness
5534,sadness
26529,sadness
23438,sadness
20887,sadness
27056,sadness
21356,sadness
11702,sadness
16550,sadness
16795,sadness
11495,sadness
20348,sadness
16042,sadness
27788,sadness
21773,sadness
28508,sadness
24142,sadness
14940,sadness
24519,sadness
17346,sadness
15866,sadness
23978,sadness
13625,sadness
28367,sadness
20309,sadness
16808,sadness
19451,sadness
19610,sadness
11398,sadness
17447,sadness
27256,sadness
9268,sadness
19246,sadness
16372,sadness
26220,sadness
8205,sadness
23269,sadness
10471,sadness
19265,sadness
4032,sadness
9487,sadness
15983,sadness
12599,sadness
21255,sadness
26878,sadness
17521,sadness
26943,sadness
9407,sadness
28696,sadness
17617,sadness
20326,sadness
25445,sadness
27116,sadness
19044,sadness
2538,sadness
26258,sadness
8339,sadness
18027,sadness
5380,sadness
15338,sadness
14593,sadness
22099,sadness
25943,sadness
28255,sadness
23510,sadness
23699,sadness
25465,sadness
11402,sadness
9169,sadness
24251,sadness
4237,sadness
390,sadness
13990,sadness
24947,sadness
15073,sadness
10179,sadness
9166,sadness
27420,sadness
7039,sadness
9706,sadness
9959,sadness
4230,sadness
166,sadness
4872,sadness
6464,sadness
22040,sadness
21467,sadness
16035,sadness
11149,sadness
20919,sadness
9147,sadness
19934,sadness
7310,sadness
26638,sadness
19558,sadness
23105,sadness
28220,sadness
17380,sadness
10888,sadness
25380,sadness
18342,sadness
25694,sadness
25141,sadness
2892,sadness
24305,sadness
11658,sadness
22003,sadness
20196,sadness
7301,sadness
12892,sadness
27322,sadness
10094,sadness
11026,sadness
11273,sadness
18187,sadness
21702,sadness
27873,sadness
14086,sadness
13115,sadness
27399,sadness
18550,sadness
21134,sadness
21980,sadness
8174,sadness
8639,sadness
19377,sadness
3394,sadness
24301,sadness
16703,sadness
844,sadness
15660,sadness
2751,sadness
2457,sadness
2607,sadness
14888,sadness
26579,sadness
7664,sadness
24340,sadness
17489,sadness
25217,sadness
20645,sadness
15165,sadness
17115,sadness
25650,sadness
13925,sadness
7945,sadness
21627,sadness
23905,sadness
8543,sadness
7878,sadness
12406,sadness
1609,sadness
19764,sadness
8317,sadness
20910,sadness
13645,sadness
20908,sadness
15232,sadness
9599,sadness
19467,sadness
285,sadness
20607,sadness
28638,sadness
15071,sadness
6762,sadness
9372,sadness
9267,sadness
14193,sadness
24590,sadness
14130,sadness
23391,sadness
18266,sadness
15448,sadness
19659,sadness
25366,sadness
23581,sadness
451,sadness
18907,sadness
26238,sadness
20418,sadness
27079,sadness
15097,sadness
21182,sadness
19823,sadness
20487,sadness
11822,sadness
17144,sadness
26865,sadness
9643,sadness
13479,sadness
7264,sadness
23952,sadness
27675,sadness
25225,sadness
3237,sadness
22522,sadness
23238,sadness
8855,sadness
10703,sadness
22150,sadness
17126,sadness
9274,sadness
8029,sadness
22730,sadness
23496,sadness
11746,sadness
2828,sadness
19320,sadness
19118,sadness
16465,sadness
19363,sadness
17625,sadness
5994,sadness
18962,sadness
15455,sadness
11191,sadness
13459,sadness
28241,sadness
21048,sadness
22302,sadness
11159,sadness
8095,sadness
8430,sadness
25510,sadness
24580,sadness
14523,sadness
13526,sadness
23947,sadness
20674,sadness
11336,sadness
22111,sadness
15512,sadness
12899,sadness
15661,sadness
27373,sadness
9051,sadness
1125,sadness
640,sadness
18448,sadness
18206,sadness
11854,sadness
6816,sadness
27148,sadness
27082,sadness
23999,sadness
10650,sadness
27371,sadness
14782,sadness
20333,sadness
17375,sadness
19818,sadness
12153,sadness
8475,sadness
8261,sadness
2675,sadness
8943,sadness
26472,sadness
15009,sadness
11683,sadness
430,sadness
19968,sadness
10720,sadness
15832,sadness
9719,sadness
15076,sadness
18807,sadness
19372,sadness
26841,sadness
20351,sadness
10488,sadness
28276,sadness
23542,sadness
13885,sadness
17968,sadness
27993,sadness
4864,sadness
22614,sadness
17658,sadness
27347,sadness
23018,sadness
16859,sadness
15753,sadness
27294,sadness
25827,sadness
7475,sadness
14569,sadness
20580,sadness
19529,sadness
12221,sadness
18676,sadness
19580,sadness
27111,sadness
8122,sadness
26460,sadness
24354,sadness
22963,sadness
24204,sadness
15158,sadness
20258,sadness
10436,sadness
4804,sadness
5787,sadness
22693,sadness
22468,sadness
24752,sadness
15857,sadness
8632,sadness
21075,sadness
12207,sadness
17224,sadness
23965,sadness
17778,sadness
3804,sadness
26113,sadness
21242,sadness
23852,sadness
27104,sadness
4292,sadness
12209,sadness
15211,sadness
20087,sadness
10351,sadness
15908,sadness
14465,sadness
14995,sadness
24881,sadness
19163,sadness
1188,sadness
19218,sadness
13659,sadness
7961,sadness
25448,sadness
10793,sadness
17419,sadness
13563,sadness
195,sadness
26150,sadness
27167,sadness
12323,sadness
19271,sadness
25408,sadness
1173,sadness
13129,sadness
25748,sadness
21034,sadness
26746,sadness
27854,sadness
17093,sadness
9833,sadness
7163,sadness
26563,sadness
27797,sadness
14283,sadness
23895,sadness
15035,sadness
7105,sadness
8434,sadness
18143,sadness
12478,sadness
27856,sadness
16551,sadness
20365,sadness
12729,sadness
24085,sadness
10587,sadness
13639,sadness
22796,sadness
14031,sadness
4418,sadness
14561,sadness
1153,sadness
19182,sadness
18040,sadness
25006,sadness
16010,sadness
25212,sadness
7479,sadness
23889,sadness
13802,sadness
22596,sadness
15484,sadness
24927,sadness
14192,sadness
3724,sadness
12912,sadness
24529,sadness
16943,sadness
21124,sadness
770,sadness
16491,sadness
27714,sadness
8383,sadness
20399,sadness
27236,sadness
11974,sadness
19792,sadness
27403,sadness
22119,sadness
4647,sadness
16164,sadness
15653,sadness
26810,sadness
21290,sadness
20466,sadness
16246,sadness
15429,sadness
3882,sadness
20596,sadness
2569,sadness
19914,sadness
14025,sadness
17331,sadness
12040,sadness
24233,sadness
24135,sadness
9647,sadness
9238,sadness
19025,sadness
12030,sadness
27786,sadness
14633,sadness
9653,sadness
23449,sadness
28502,sadness
23908,sadness
24859,sadness
27043,sadness
18289,sadness
637,sadness
19600,sadness
27452,sadness
15883,sadness
16311,sadness
11500,sadness
25325,sadness
10697,sadness
17580,sadness
8974,sadness
6521,sadness
12449,sadness
17948,sadness
19457,sadness
13538,sadness
16863,sadness
5101,sadness
8287,sadness
27665,sadness
13219,sadness
24308,sadness
24068,sadness
24783,sadness
9015,sadness
9155,sadness
23241,sadness
16275,sadness
27263,sadness
9639,sadness
15803,sadness
9123,sadness
8101,sadness
4795,sadness
9278,sadness
4771,sadness
20828,sadness
28477,sadness
19407,sadness
2077,sadness
19443,sadness
8390,sadness
16013,sadness
17871,sadness
21395,sadness
14200,sadness
24390,sadness
15406,sadness
14839,sadness
18188,sadness
12600,sadness
18683,sadness
22823,sadness
19927,sadness
10311,sadness
25414,sadness
27487,sadness
27212,sadness
17142,sadness
16411,sadness
24746,sadness
21772,sadness
10276,sadness
8504,sadness
16505,sadness
12041,sadness
27258,sadness
18483,sadness
10059,sadness
10193,sadness
23786,sadness
14546,sadness
16706,sadness
26479,sadness
24953,sadness
24440,sadness
13494,sadness
21552,sadness
371,sadness
20128,sadness
16896,sadness
24454,sadness
18505,sadness
8,sadness
14662,sadness
22194,sadness
11085,sadness
7959,sadness
21815,sadness
14948,sadness
2175,sadness
26753,sadness
19706,sadness
20861,sadness
17010,sadness
14962,sadness
26352,sadness
9516,sadness
8082,sadness
14582,sadness
7827,sadness
24310,sadness
19657,sadness
11533,sadness
24957,sadness
315,sadness
18728,sadness
20981,sadness
6,sadness
15294,sadness
17770,sadness
27303,sadness
5108,sadness
25377,sadness
25759,sadness
9138,sadness
18367,sadness
15240,sadness
27507,sadness
24563,sadness
1604,sadness
3206,sadness
10675,sadness
4484,sadness
5166,sadness
24043,sadness
15475,sadness
13716,sadness
22014,sadness
17666,sadness
27433,sadness
16242,sadness
12690,sadness
28069,sadness
14271,sadness
21590,sadness
18286,sadness
8473,sadness
20371,sadness
24750,sadness
20379,sadness
28262,sadness
8121,sadness
13183,sadness
23856,sadness
14251,sadness
7173,sadness
1633,sadness
26477,sadness
1208,sadness
6644,sadness
14191,sadness
21746,sadness
18102,sadness
10621,sadness
11409,sadness
22104,sadness
20390,sadness
10525,sadness
18987,sadness
14566,sadness
15018,sadness
12172,sadness
20945,sadness
28608,sadness
28021,sadness
14880,sadness
14654,sadness
8222,sadness
18692,sadness
21052,sadness
3075,sadness
2983,sadness
15858,sadness
26604,sadness
9618,sadness
23452,sadness
25286,sadness
2587,sadness
25342,sadness
15411,sadness
8298,sadness
9921,sadness
20286,sadness
11554,sadness
2840,sadness
27528,sadness
9454,sadness
21080,sadness
15782,sadness
4143,sadness
7460,sadness
25049,sadness
14055,sadness
4238,sadness
15621,sadness
9935,sadness
4210,sadness
41,sadness
18975,sadness
1851,sadness
16366,sadness
28108,sadness
21305,sadness
9445,sadness
26203,sadness
8806,sadness
15185,sadness
24933,sadness
8235,sadness
15249,sadness
16839,sadness
8831,sadness
14963,sadness
22511,sadness
28174,sadness
18452,sadness
14568,sadness
20519,sadness
6374,sadness
15744,sadness
16663,sadness
4379,sadness
10807,sadness
27180,sadness
20838,sadness
28273,sadness
21180,sadness
23909,sadness
17615,sadness
26644,sadness
24526,sadness
10293,sadness
20704,sadness
12857,sadness
3823,sadness
25073,sadness
18541,sadness
26633,sadness
26766,sadness
24346,sadness
8793,sadness
19033,sadness
8403,sadness
9912,sadness
7561,sadness
9635,sadness
26953,sadness
13505,sadness
7157,sadness
11583,sadness
20946,sadness
5016,sadness
18961,sadness
10468,sadness
19880,sadness
10449,sadness
4267,sadness
20013,sadness
18410,sadness
17882,sadness
26079,sadness
15613,sadness
7518,sadness
13226,sadness
4389,sadness
18540,sadness
16184,sadness
6222,sadness
14084,sadness
18245,sadness
17648,sadness
58,sadness
10641,sadness
12982,sadness
6984,sadness
18110,sadness
23552,sadness
17215,sadness
18124,sadness
2101,sadness
7723,sadness
25982,sadness
14892,sadness
27446,sadness
1772,sadness
15095,sadness
9605,sadness
15789,sadness
22524,sadness
24066,sadness
696,sadness
15577,sadness
26006,sadness
16592,sadness
17657,sadness
1263,sadness
27862,sadness
25837,sadness
26934,sadness
26624,sadness
11650,sadness
12121,sadness
3972,sadness
196,sadness
13076,sadness
5217,sadness
23175,sadness
26660,sadness
8447,sadness
26231,sadness
26276,sadness
16573,sadness
1686,sadness
23657,sadness
27948,sadness
21788,sadness
19192,sadness
2261,sadness
19447,sadness
2508,sadness
11183,sadness
26872,sadness
27784,sadness
5600,sadness
13074,sadness
20378,sadness
20766,sadness
17962,sadness
14226,sadness
18018,sadness
1526,sadness
26963,sadness
13901,sadness
24109,sadness
13877,sadness
24334,sadness
28657,sadness
19505,sadness
20807,sadness
24336,sadness
11666,sadness
9222,sadness
14160,sadness
20429,sadness
2879,sadness
28581,sadness
20971,sadness
24910,sadness
22738,sadness
5228,sadness
7084,sadness
7268,sadness
8723,sadness
3059,sadness
23541,sadness
23850,sadness
9709,sadness
15831,sadness
17275,sadness
25477,sadness
25076,sadness
19885,sadness
15415,sadness
7986,sadness
13560,sadness
20080,sadness
15590,sadness
13867,sadness
11996,sadness
15541,sadness
8510,sadness
9151,sadness
10344,sadness
13053,sadness
17914,sadness
28375,sadness
25726,sadness
8996,sadness
9739,sadness
25056,sadness
26856,sadness
21757,sadness
26673,sadness
6137,sadness
14884,sadness
20173,sadness
21535,sadness
12668,sadness
17389,sadness
14933,sadness
15748,sadness
6212,sadness
22220,sadness
21340,sadness
18723,sadness
14441,sadness
16293,sadness
19370,sadness
13089,sadness
12269,sadness
11031,sadness
18752,sadness
5480,sadness
20958,sadness
21957,sadness
10995,sadness
8376,sadness
22716,sadness
12327,sadness
19597,sadness
21657,sadness
27036,sadness
18655,sadness
17867,sadness
1353,sadness
10540,sadness
2989,sadness
16975,sadness
21237,sadness
26642,sadness
26497,sadness
16081,sadness
3893,sadness
14277,sadness
23960,sadness
2555,sadness
25487,sadness
23168,sadness
28200,sadness
2565,sadness
17029,sadness
22934,sadness
21482,sadness
17690,sadness
14349,sadness
13574,sadness
28073,sadness
14321,sadness
3491,sadness
23868,sadness
12964,sadness
26991,sadness
86,sadness
14932,sadness
1846,sadness
11079,sadness
3078,sadness
22384,sadness
19864,sadness
21209,sadness
13448,sadness
8476,sadness
10272,sadness
28424,sadness
26743,sadness
14510,sadness
8164,sadness
20208,sadness
18086,sadness
13228,sadness
13388,sadness
20731,sadness
18016,sadness
24303,sadness
26328,sadness
24029,sadness
15815,sadness
2256,sadness
8138,sadness
14161,sadness
10730,sadness
6748,sadness
22412,sadness
12024,sadness
20221,sadness
24027,sadness
23619,sadness
23958,sadness
7473,sadness
17232,sadness
17109,sadness
15711,sadness
27561,sadness
16008,sadness
19812,sadness
22490,sadness
14169,sadness
18930,sadness
24241,sadness
23599,sadness
27634,sadness
15092,sadness
25656,sadness
27171,sadness
27226,sadness
4705,sadness
3337,sadness
14319,sadness
25429,sadness
10398,sadness
21831,sadness
11885,sadness
22445,sadness
22463,sadness
9687,sadness
23271,sadness
21439,sadness
15432,sadness
9125,sadness
27601,sadness
17970,sadness
13012,sadness
16496,sadness
25565,sadness
24845,sadness
23139,sadness
10477,sadness
5776,sadness
22903,sadness
5262,sadness
13516,sadness
16072,sadness
26064,sadness
4614,sadness
22808,sadness
25385,sadness
17753,sadness
3342,sadness
15522,sadness
3567,sadness
26110,sadness
20762,sadness
11355,sadness
19312,sadness
13998,sadness
24973,sadness
13175,sadness
21147,sadness
22936,sadness
11473,sadness
17908,sadness
808,sadness
22353,sadness
9298,sadness
17924,sadness
22444,sadness
20503,sadness
24663,sadness
831,sadness
8857,sadness
13697,sadness
3437,sadness
26060,sadness
23135,sadness
7783,sadness
13911,sadness
24805,sadness
8604,sadness
21364,sadness
4129,sadness
19125,sadness
26616,sadness
16022,sadness
20114,sadness
26346,sadness
21059,sadness
19414,sadness
16063,sadness
18300,sadness
5083,sadness
13741,sadness
12141,sadness
22395,sadness
10877,sadness
27647,sadness
17480,sadness
18493,sadness
27603,sadness
1067,sadness
9073,sadness
17030,sadness
7993,sadness
27506,sadness
17089,sadness
14765,sadness
21236,sadness
14006,sadness
21312,sadness
26849,sadness
27851,sadness
25987,sadness
23070,sadness
15402,sadness
23836,sadness
21819,sadness
417,sadness
22792,sadness
24057,sadness
14843,sadness
11596,sadness
3773,sadness
27089,sadness
9855,sadness
19036,sadness
12512,sadness
10722,sadness
17455,sadness
11340,sadness
1812,sadness
13387,sadness
28684,sadness
27783,sadness
8335,sadness
19943,sadness
8265,sadness
10386,sadness
19748,sadness
28105,sadness
24592,sadness
26567,sadness
23855,sadness
12571,sadness
14682,sadness
17078,sadness
27035,sadness
10297,sadness
10681,sadness
24394,sadness
14360,sadness
6858,sadness
7762,sadness
24263,sadness
22687,sadness
21228,sadness
8033,sadness
12444,sadness
19205,sadness
5185,sadness
13138,sadness
19382,sadness
24724,sadness
18323,sadness
3326,sadness
3357,sadness
10145,sadness
13564,sadness
27522,sadness
26982,sadness
9385,sadness
28191,sadness
11357,sadness
24052,sadness
10106,sadness
12464,sadness
12717,sadness
15409,sadness
10453,sadness
14896,sadness
7555,sadness
6657,sadness
3692,sadness
10769,sadness
22996,sadness
7706,sadness
26098,sadness
3365,sadness
26609,sadness
18547,sadness
25164,sadness
1991,sadness
15054,sadness
4851,sadness
10368,sadness
19,sadness
16131,sadness
20551,sadness
25456,sadness
26080,sadness
10892,sadness
26140,sadness
23424,sadness
24658,sadness
13143,sadness
21539,sadness
16974,sadness
17242,sadness
18453,sadness
16488,sadness
1463,sadness
21379,sadness
3352,sadness
27392,sadness
22744,sadness
22406,sadness
26608,sadness
27160,sadness
28194,sadness
17184,sadness
11515,sadness
7671,sadness
19109,sadness
16658,sadness
22052,sadness
27260,sadness
23020,sadness
11131,sadness
13726,sadness
13317,sadness
19856,sadness
27905,sadness
9286,sadness
9810,sadness
13578,sadness
18361,sadness
12545,sadness
22838,sadness
10757,sadness
27345,sadness
27032,sadness
10639,sadness
3420,sadness
444,sadness
11866,sadness
7742,sadness
27913,sadness
214,sadness
14425,sadness
2496,sadness
20107,sadness
12378,sadness
12943,sadness
19160,sadness
20430,sadness
19210,sadness
5995,sadness
17094,sadness
19919,sadness
9165,sadness
3039,sadness
11562,sadness
20965,sadness
5755,sadness
5676,sadness
11280,sadness
23163,sadness
10828,sadness
6542,sadness
8529,sadness
23736,sadness
28622,sadness
5257,sadness
13370,sadness
22757,sadness
12839,sadness
14997,sadness
9459,sadness
12344,sadness
28413,sadness
18428,sadness
20334,sadness
17221,sadness
18066,sadness
25091,sadness
4611,sadness
18494,sadness
25985,sadness
2590,sadness
28369,sadness
12593,sadness
17554,sadness
5504,sadness
21649,sadness
13396,sadness
6149,sadness
18400,sadness
13383,sadness
28589,sadness
27578,sadness
1010,sadness
21158,sadness
4425,sadness
28159,sadness
28363,sadness
27727,sadness
25413,sadness
13469,sadness
11597,sadness
19219,sadness
24038,sadness
24718,sadness
16066,sadness
12001,sadness
9750,sadness
12122,sadness
22911,sadness
11033,sadness
18173,sadness
24353,sadness
13343,sadness
16636,sadness
18831,sadness
141,sadness
19869,sadness
25211,sadness
28583,sadness
12904,sadness
11074,sadness
20111,sadness
364,sadness
22844,sadness
16444,sadness
15704,sadness
19997,sadness
9812,sadness
15913,sadness
4761,sadness
22922,sadness
12847,sadness
22568,sadness
16567,sadness
561,sadness
14764,sadness
15878,sadness
19535,sadness
7616,sadness
14517,sadness
16635,sadness
27045,sadness
17333,sadness
22276,sadness
16752,sadness
27426,sadness
2248,sadness
23453,sadness
28133,sadness
16458,sadness
4941,sadness
8097,sadness
27836,sadness
27608,sadness
20527,sadness
12152,sadness
16139,sadness
5642,sadness
23211,sadness
19400,sadness
27203,sadness
10784,sadness
19731,sadness
27718,sadness
9689,sadness
24510,sadness
19215,sadness
15515,sadness
15205,sadness
2007,sadness
25920,sadness
7901,sadness
16160,sadness
25059,sadness
18477,sadness
13725,sadness
22110,sadness
18351,sadness
14336,sadness
12604,sadness
19710,sadness
12337,sadness
4729,sadness
23971,sadness
23054,sadness
2780,sadness
9531,sadness
12708,sadness
2916,sadness
8691,sadness
28355,sadness
22450,sadness
28099,sadness
24294,sadness
532,sadness
16697,sadness
16760,sadness
18518,sadness
20921,sadness
21077,sadness
28466,sadness
17966,sadness
27693,sadness
13663,sadness
6073,sadness
18826,sadness
231,sadness
11778,sadness
28362,sadness
20865,sadness
13841,sadness
5789,sadness
28376,sadness
28143,sadness
22689,sadness
18101,sadness
27184,sadness
8885,sadness
22565,sadness
23101,sadness
5666,sadness
26675,sadness
27155,sadness
10635,sadness
14281,sadness
27865,sadness
14737,sadness
17361,sadness
12351,sadness
15812,sadness
9154,sadness
24861,sadness
19144,sadness
7813,sadness
12887,sadness
27333,sadness
4045,sadness
1531,sadness
6147,sadness
8740,sadness
18933,sadness
24139,sadness
27432,sadness
25494,sadness
5150,sadness
21937,sadness
422,sadness
25444,sadness
25830,sadness
6481,sadness
14771,sadness
1563,sadness
21610,sadness
12617,sadness
9547,sadness
7602,sadness
15523,sadness
24983,sadness
24450,sadness
15737,sadness
12636,sadness
5071,sadness
18756,sadness
11857,sadness
1461,sadness
17597,sadness
7547,sadness
14556,sadness
20393,sadness
23728,sadness
28512,sadness
25310,sadness
13065,sadness
23667,sadness
16106,sadness
21810,sadness
15966,sadness
12085,sadness
21460,sadness
27694,sadness
18345,sadness
154,sadness
16597,sadness
27628,sadness
27030,sadness
7037,sadness
386,sadness
19875,sadness
531,sadness
15853,sadness
27468,sadness
26424,sadness
17763,sadness
9174,sadness
8086,sadness
103,sadness
23435,sadness
10891,sadness
24009,sadness
26581,sadness
4373,sadness
15189,sadness
14871,sadness
2499,sadness
7692,sadness
13333,sadness
19197,sadness
17032,sadness
26375,sadness
16,sadness
24602,sadness
25981,sadness
14227,sadness
17240,sadness
15560,sadness
28274,sadness
27480,sadness
15419,sadness
17728,sadness
18324,sadness
1648,sadness
24906,sadness
20501,sadness
8662,sadness
11439,sadness
14397,sadness
11733,sadness
27161,sadness
25501,sadness
17827,sadness
13477,sadness
11549,sadness
21313,sadness
13631,sadness
13562,sadness
9636,sadness
3548,sadness
9967,sadness
16935,sadness
15346,sadness
27779,sadness
23471,sadness
15784,sadness
2838,sadness
11614,sadness
4233,sadness
25454,sadness
16306,sadness
27215,sadness
23630,sadness
7676,sadness
22761,sadness
18842,sadness
16504,sadness
21336,sadness
15551,sadness
27607,sadness
20655,sadness
8098,sadness
10171,sadness
24249,sadness
18710,sadness
27547,sadness
223,sadness
7407,sadness
10066,sadness
10903,sadness
13600,sadness
8659,sadness
24636,sadness
16239,sadness
11068,sadness
23042,sadness
24275,sadness
17757,sadness
8914,sadness
18498,sadness
26831,sadness
4684,sadness
7373,sadness
21385,sadness
9790,sadness
28437,sadness
27539,sadness
20248,sadness
24417,sadness
23136,sadness
22056,sadness
23969,sadness
27755,sadness
26147,sadness
4914,sadness
9713,sadness
13404,sadness
9899,sadness
21671,sadness
28085,sadness
17281,sadness
28500,sadness
7978,sadness
23290,sadness
28656,sadness
24162,sadness
24073,sadness
26287,sadness
12114,sadness
25869,sadness
25714,sadness
26093,sadness
27241,sadness
20395,sadness
26909,sadness
23726,sadness
8303,sadness
26806,sadness
5710,sadness
9497,sadness
7546,sadness
5057,sadness
14553,sadness
20490,sadness
17462,sadness
10280,sadness
22790,sadness
7567,sadness
14054,sadness
27198,sadness
14157,sadness
23936,sadness
16631,sadness
24536,sadness
14399,sadness
24487,sadness
17381,sadness
14097,sadness
20397,sadness
8470,sadness
22510,sadness
24889,sadness
20792,sadness
21647,sadness
19588,sadness
16279,sadness
17523,sadness
26836,sadness
15428,sadness
10050,sadness
26672,sadness
24917,sadness
11785,sadness
12728,sadness
11582,sadness
19421,sadness
9347,sadness
15776,sadness
26398,sadness
15298,sadness
21274,sadness
5224,sadness
16334,sadness
4662,sadness
5229,sadness
21267,sadness
13272,sadness
26646,sadness
12462,sadness
13229,sadness
20914,sadness
11313,sadness
19981,sadness
7710,sadness
21709,sadness
12926,sadness
22290,sadness
16905,sadness
11507,sadness
13584,sadness
27757,sadness
618,sadness
4555,sadness
6087,sadness
11990,sadness
25933,sadness
27368,sadness
8191,sadness
21419,sadness
20460,sadness
16150,sadness
16840,sadness
8941,sadness
21348,sadness
10224,sadness
15026,sadness
16356,sadness
19164,sadness
10424,sadness
13947,sadness
16900,sadness
11356,sadness
16938,sadness
25769,sadness
23763,sadness
19250,sadness
8693,sadness
24570,sadness
8455,sadness
14262,sadness
21783,sadness
19573,sadness
26815,sadness
16086,sadness
9603,sadness
24583,sadness
11509,sadness
18852,sadness
13515,sadness
11502,sadness
7907,sadness
26521,sadness
10555,sadness
10331,sadness
26977,sadness
20613,sadness
20046,sadness
15212,sadness
11793,sadness
8953,sadness
26890,sadness
385,sadness
18514,sadness
12730,sadness
24199,sadness
26506,sadness
23426,sadness
16157,sadness
23862,sadness
28665,sadness
27878,sadness
10353,sadness
13316,sadness
16245,sadness
9775,sadness
17194,sadness
17789,sadness
22574,sadness
21963,sadness
22189,sadness
23342,sadness
21053,sadness
12437,sadness
19565,sadness
26260,sadness
9455,sadness
12562,sadness
14040,sadness
8355,sadness
24665,sadness
21201,sadness
16832,sadness
14879,sadness
13972,sadness
19524,sadness
19945,sadness
9705,sadness
11040,sadness
26503,sadness
24540,sadness
27681,sadness
16200,sadness
10405,sadness
19542,sadness
19771,sadness
6007,sadness
24560,sadness
343,sadness
12625,sadness
16272,sadness
25553,sadness
24572,sadness
10289,sadness
23681,sadness
18677,sadness
562,sadness
5398,sadness
26670,sadness
19139,sadness
19783,sadness
1420,sadness
18950,sadness
22819,sadness
13793,sadness
17112,sadness
17430,sadness
26976,sadness
20599,sadness
24559,sadness
7511,sadness
9486,sadness
15299,sadness
18061,sadness
3031,sadness
20304,sadness
8722,sadness
13929,sadness
21302,sadness
22764,sadness
13137,sadness
19768,sadness
11210,sadness
11209,sadness
7948,sadness
24129,sadness
18895,sadness
334,sadness
12267,sadness
7659,sadness
17804,sadness
14502,sadness
26297,sadness
8417,sadness
19068,sadness
19353,sadness
10035,sadness
24236,sadness
3450,sadness
25281,sadness
20330,sadness
21149,sadness
7877,sadness
14318,sadness
10515,sadness
13178,sadness
19063,sadness
17982,sadness
21039,sadness
6798,sadness
27343,sadness
4447,sadness
8477,sadness
17671,sadness
14433,sadness
22817,sadness
5629,sadness
6307,sadness
3028,sadness
22592,sadness
28008,sadness
27869,sadness
12217,sadness
10000,sadness
15658,sadness
28169,sadness
13234,sadness
11399,sadness
28157,sadness
15787,sadness
27625,sadness
10997,sadness
13461,sadness
18662,sadness
2485,sadness
28074,sadness
18488,sadness
16562,sadness
24007,sadness
13764,sadness
27259,sadness
17803,sadness
2552,sadness
24492,sadness
25236,sadness
21935,sadness
10590,sadness
82,sadness
19137,sadness
20000,sadness
17268,sadness
23341,sadness
9413,sadness
18047,sadness
17996,sadness
11242,sadness
17655,sadness
23476,sadness
24784,sadness
14759,sadness
5115,sadness
22989,sadness
11284,sadness
2372,sadness
20468,sadness
14198,sadness
11144,sadness
20552,sadness
2582,sadness
23687,sadness
16135,sadness
26873,sadness
23063,sadness
8836,sadness
7647,sadness
8044,sadness
27118,sadness
616,sadness
18701,sadness
15476,sadness
7119,sadness
18623,sadness
27661,sadness
11966,sadness
21133,sadness
19082,sadness
7713,sadness
8260,sadness
9837,sadness
9391,sadness
9244,sadness
28192,sadness
18296,sadness
24874,sadness
16383,sadness
6025,sadness
24945,sadness
24379,sadness
16834,sadness
5291,sadness
18729,sadness
21145,sadness
21235,sadness
6068,sadness
10680,sadness
12000,sadness
5033,sadness
19857,sadness
21778,sadness
22521,sadness
28612,sadness
20504,sadness
25002,sadness
23400,sadness
5370,sadness
10098,sadness
7928,sadness
27903,sadness
13056,sadness
19976,sadness
14508,sadness
8548,sadness
25907,sadness
17888,sadness
2942,sadness
8717,sadness
23180,sadness
8731,sadness
20253,sadness
15403,sadness
4359,sadness
5424,sadness
26254,sadness
7576,sadness
9631,sadness
20455,sadness
8777,sadness
18282,sadness
25145,sadness
18927,sadness
15799,sadness
23937,sadness
4572,sadness
12120,sadness
4857,sadness
16691,sadness
25794,sadness
26538,sadness
9816,sadness
10284,sadness
14183,sadness
8955,sadness
26794,sadness
19722,sadness
21027,sadness
27611,sadness
15151,sadness
20678,sadness
23549,sadness
21542,sadness
19127,sadness
21648,sadness
18685,sadness
20709,sadness
11801,sadness
23303,sadness
26925,sadness
7804,sadness
11481,sadness
17187,sadness
17830,sadness
15543,sadness
25154,sadness
11415,sadness
2278,sadness
530,sadness
19494,sadness
20361,sadness
15275,sadness
13032,sadness
28321,sadness
22235,sadness
25564,sadness
540,sadness
28295,sadness
7825,sadness
6369,sadness
8018,sadness
12648,sadness
23353,sadness
27543,sadness
9720,sadness
23411,sadness
